ResponseId,LanguageHaveWorkedWith
37469,Bash/Shell (all shells);C;C#;Go;HTML/CSS;JavaScript;MATLAB;Python;R;SQL
37470,Dart;JavaScript;Rust
37471,HTML/CSS;JavaScript;PHP;TypeScript
37472,Bash/Shell (all shells);C++;Java;PowerShell;Python;R;SQL
37473,Bash/Shell (all shells);C;C++;Dart;Groovy;Java;JavaScript;Objective-C;Python;Rust;Swift;TypeScript
37474,C#;HTML/CSS;JavaScript;TypeScript
37475,HTML/CSS;Kotlin;SQL;TypeScript
37476,C++;Go;JavaScript;Python;SQL
37477,C;C++;JavaScript;Python;Rust;Zig
37478,C;C++;HTML/CSS;JavaScript;Python;SQL
37479,C++;Lua;Python
37480,Bash/Shell (all shells);C++;Go;HTML/CSS;Java;JavaScript;Python;Ruby;Rust;SQL;TypeScript
37481,Bash/Shell (all shells);C;C#;C++;Objective-C
37482,Kotlin;Scala
37483,C#;HTML/CSS;JavaScript;Lua;R;Rust;TypeScript
37484,Bash/Shell (all shells);HTML/CSS;JavaScript;Rust
37485,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;PHP;Python;SQL
37486,C#;SQL
37487,HTML/CSS;JavaScript;Python;SQL;TypeScript
37488,Assembly;Bash/Shell (all shells);C;C++;JavaScript;Kotlin;Python;Rust;SQL
37489,Bash/Shell (all shells);C;Python;SQL
37490,C++;HTML/CSS;Objective-C;TypeScript
37491,C;C++;Python
37492,C#;Dart;Go;HTML/CSS;Java;JavaScript;Kotlin;PHP;Python;SQL;TypeScript
37493,Bash/Shell (all shells);HTML/CSS;Java
37494,C++;Python
37495,C;Go;HTML/CSS;Java;Lua;Python;R;SQL
37496,C;C++;Python
37497,C;C#;C++;Dart;HTML/CSS;Java;JavaScript;PHP;PowerShell;SQL
37498,C++;Python
37499,JavaScript;TypeScript
37500,C;C#;C++;GDScript;HTML/CSS;Java;JavaScript;Python;TypeScript
37501,Go;HTML/CSS;JavaScript;PHP;Python;SQL
37502,C#;HTML/CSS;JavaScript;PHP;Python
37503,JavaScript;Python;Rust;TypeScript
37504,Bash/Shell (all shells);C;C++;Lua
37505,Bash/Shell (all shells);HTML/CSS;JavaScript;Kotlin;Objective-C;PHP;Python;SQL;Swift;TypeScript
37506,Assembly;Bash/Shell (all shells);C;C++;Dart;Go;HTML/CSS;JavaScript;Python;Ruby;SQL;TypeScript
37507,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;Python;TypeScript
37508,Bash/Shell (all shells);Java;TypeScript
37509,Assembly;C;GDScript;OCaml;Python;Rust;SQL
37510,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;Lua;Python;SQL
37511,Python
37512,Assembly;Bash/Shell (all shells);C;C++;Python;Rust;SQL
37513,NA
37514,Bash/Shell (all shells);C;C#;C++;Go;Groovy;HTML/CSS;JavaScript;PowerShell;Python;Rust;SQL;TypeScript
37515,C#;C++;PowerShell;Python
37516,Bash/Shell (all shells);C;C++;Go;HTML/CSS;Java;JavaScript;MATLAB;Prolog;Python;SQL
37517,C;C#;C++;Visual Basic (.Net)
37518,Apex;SQL
37519,HTML/CSS;JavaScript;Python
37520,Assembly;Bash/Shell (all shells);C;C#;C++;HTML/CSS;Java;JavaScript;Kotlin;Lua;OCaml;Python;Scala;TypeScript
37521,C#;Java;Kotlin;SQL
37522,C
37523,HTML/CSS;Java;JavaScript;Python
37524,C;C#;C++;HTML/CSS;Java;JavaScript;PHP;PowerShell;Python;SQL;TypeScript;VBA
37525,Bash/Shell (all shells);C;C++;Go;HTML/CSS;Java;JavaScript;Python;SQL
37526,Bash/Shell (all shells);C;C++;HTML/CSS;JavaScript;Lua;PowerShell;Python;Rust;SQL
37527,HTML/CSS;MicroPython;PHP;PowerShell;Python
37528,C;C#;C++;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript;VBA;Visual Basic (.Net)
37529,Assembly;C;C#;C++;HTML/CSS;Java;JavaScript;Julia;MATLAB;Python;Solidity;SQL;TypeScript
37530,Bash/Shell (all shells);HTML/CSS;Python
37531,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;Python;Ruby;SQL;TypeScript
37532,C#;Java;JavaScript;TypeScript
37533,C#;JavaScript;SQL
37534,Bash/Shell (all shells);C++;Go;Java;Kotlin;Lua;PowerShell;Python;Rust;TypeScript
37535,C#;HTML/CSS;Java;Perl;PHP;PowerShell;Python;SQL;VBA
37536,C++;Go;HTML/CSS;JavaScript;PHP;SQL;TypeScript
37537,Bash/Shell (all shells);HTML/CSS;JavaScript;Python
37538,Bash/Shell (all shells);Lua;Python
37539,Python;R;SQL
37540,Bash/Shell (all shells);C#;JavaScript;PowerShell;SQL;TypeScript
37541,JavaScript;Python
37542,C#;Java;Kotlin
37543,C++;HTML/CSS;Java;JavaScript;Python;TypeScript
37544,C#;HTML/CSS;JavaScript;Lua;PHP;SQL;TypeScript
37545,Bash/Shell (all shells);C;C++;HTML/CSS;JavaScript;Lua;Python;SQL
37546,C#;Delphi;SQL;Swift
37547,Ruby
37548,C;C++;HTML/CSS;Java;JavaScript;Kotlin;OCaml;Python;Rust;TypeScript
37549,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;SQL
37550,HTML/CSS;Java;JavaScript;SQL;TypeScript
37551,Bash/Shell (all shells);C#;F#;PowerShell;TypeScript
37552,Go;JavaScript;Python
37553,Bash/Shell (all shells);HTML/CSS;JavaScript;Lua;PHP;Rust;TypeScript
37554,HTML/CSS;Java;JavaScript;Kotlin;Python;SQL;TypeScript
37555,Groovy;Python;SQL
37556,Java;Python
37557,Bash/Shell (all shells);Go;Java;Python;SQL
37558,Bash/Shell (all shells);C;C++;MATLAB;Python
37559,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;Python;Rust;TypeScript
37560,HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
37561,C;C#;C++;Java;Rust
37562,Bash/Shell (all shells);C#;Go;HTML/CSS;Java;JavaScript;Lua;PowerShell;Python;R;Rust;SQL;TypeScript
37563,Bash/Shell (all shells);C#;Clojure;Elixir;Go;Java;Lisp;Lua;Python;Rust;SQL
37564,Bash/Shell (all shells);C#;HTML/CSS;JavaScript;Python;SQL;TypeScript
37565,C;F#;Fortran;Julia;Lua;Python;R
37566,Bash/Shell (all shells);C;C++;Groovy;HTML/CSS;JavaScript;Lua;Python;SQL
37567,Java;JavaScript;SQL
37568,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;PowerShell;Python;SQL;TypeScript;VBA
37569,Bash/Shell (all shells);Java;Lua;Python;Scala
37570,HTML/CSS;JavaScript;Python;TypeScript
37571,Bash/Shell (all shells);C#;F#;Haskell;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript
37572,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript
37573,C;Go;HTML/CSS;JavaScript;MATLAB;Python
37574,C;C#;Java;Lua;PowerShell;Python;SQL;VBA
37575,C;C++;Go;Java;JavaScript;OCaml;PHP;SQL;TypeScript
37576,Bash/Shell (all shells);C;C++;Java;Python
37577,C;C++;Go;JavaScript;TypeScript
37578,Bash/Shell (all shells);Go;Groovy;Java;JavaScript;Python;SQL;TypeScript
37579,Bash/Shell (all shells);C;C++;Go;Java;JavaScript;Kotlin;Python;Rust;TypeScript
37580,Bash/Shell (all shells);C#;GDScript;HTML/CSS
37581,Bash/Shell (all shells);C++;Haskell;Java
37582,HTML/CSS;Java;JavaScript;Python
37583,Bash/Shell (all shells);C;C#;C++;Go;Java;MicroPython;PowerShell;Python;SQL;TypeScript
37584,Bash/Shell (all shells);HTML/CSS;JavaScript;Python;SQL
37585,C#;C++;Delphi;Java;Kotlin;Objective-C;Swift
37586,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;Python;SQL
37587,Ada;C;C#;C++;Clojure;Dart;Elixir;Erlang;F#;Java;Lisp;Objective-C;OCaml;PowerShell;Rust;Scala;SQL;Swift
37588,Go;HTML/CSS;JavaScript;Python;SQL;TypeScript
37589,JavaScript;TypeScript
37590,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript
37591,Bash/Shell (all shells);Java;JavaScript;PHP;PowerShell;SQL
37592,C;C#;C++;Java;PowerShell;TypeScript
37593,C;HTML/CSS;JavaScript;SQL;TypeScript
37594,Bash/Shell (all shells);Java;SQL
37595,Bash/Shell (all shells);Python
37596,HTML/CSS;JavaScript;PHP;SQL
37597,Bash/Shell (all shells);Python;TypeScript
37598,HTML/CSS;JavaScript;PHP;SQL
37599,C#;C++;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
37600,HTML/CSS;Java;JavaScript;SQL;TypeScript
37601,C;C#;C++;Java
37602,C#;GDScript;HTML/CSS;JavaScript;SQL;TypeScript
37603,C;C++;Dart;JavaScript;SQL
37604,C#;HTML/CSS;JavaScript;SQL
37605,Bash/Shell (all shells);Java;SQL
37606,HTML/CSS;JavaScript;Python;SQL;TypeScript
37607,Bash/Shell (all shells);C;C++;HTML/CSS;JavaScript;Lua;Rust;SQL;TypeScript
37608,HTML/CSS;JavaScript;PHP
37609,Bash/Shell (all shells);Go;Lua;Python;Rust;SQL;TypeScript
37610,Bash/Shell (all shells);C#;C++;HTML/CSS;JavaScript
37611,C;Go;Java;JavaScript;Lisp;Lua;PHP;R;SQL
37612,Bash/Shell (all shells);Haskell;OCaml;Python
37613,HTML/CSS;JavaScript;PHP;SQL;TypeScript
37614,HTML/CSS;Java;JavaScript;Python
37615,Bash/Shell (all shells);C#;C++;PowerShell;SQL
37616,Bash/Shell (all shells);C++;PowerShell;Python;SQL
37617,Apex;Bash/Shell (all shells);SQL
37618,C#;HTML/CSS;JavaScript;SQL
37619,C#;HTML/CSS;Java;JavaScript;Kotlin;PHP;SQL
37620,C;C#;C++;Java;Python
37621,C++
37622,C;C++;Dart;Go;Java;JavaScript;Kotlin;Python;Rust
37623,C++;HTML/CSS;JavaScript;PHP;SQL
37624,Bash/Shell (all shells);C;C++;Go;JavaScript;Lua;Python
37625,Bash/Shell (all shells);Python;Ruby;SQL
37626,HTML/CSS;JavaScript;TypeScript
37627,JavaScript;TypeScript
37628,Java;JavaScript
37629,Bash/Shell (all shells);Go;HTML/CSS;JavaScript;Python;SQL;TypeScript
37630,HTML/CSS;JavaScript;TypeScript
37631,Bash/Shell (all shells);HTML/CSS;JavaScript;Python;TypeScript
37632,C#;Groovy;Java;JavaScript;Python;SQL;VBA;Visual Basic (.Net)
37633,Python
37634,Python
37635,C#;Cobol;HTML/CSS;JavaScript;PowerShell;SQL;Visual Basic (.Net)
37636,Java;JavaScript;Scala;SQL;TypeScript
37637,Go;HTML/CSS;JavaScript;Lua;PHP;PowerShell;Python;Solidity;SQL;TypeScript
37638,Bash/Shell (all shells);C;Python;Rust
37639,C;Python;SQL
37640,HTML/CSS;Java;JavaScript;SQL;TypeScript
37641,HTML/CSS;JavaScript;Python;Solidity;SQL;TypeScript
37642,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;PHP;PowerShell;TypeScript
37643,HTML/CSS;Java;JavaScript;Visual Basic (.Net)
37644,Assembly;C#;C++;F#;JavaScript;PHP;PowerShell;Python;SQL;TypeScript
37645,Bash/Shell (all shells);Go;Groovy;Python;Rust
37646,Assembly;C;C#;C++;Java;JavaScript;Lisp;Lua;Objective-C;Python;Ruby
37647,HTML/CSS;Python
37648,Python
37649,C;Go;HTML/CSS;JavaScript;Python;Rust;SQL;TypeScript
37650,Ada;C;C++;Python;SQL
37651,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;PowerShell;TypeScript
37652,C#;C++;JavaScript;TypeScript
37653,Assembly;C;C#;C++;Clojure;Python;Rust
37654,Assembly;Bash/Shell (all shells);C;C#;C++;Go;Haskell;HTML/CSS;JavaScript;PowerShell;Python;Rust;SQL;Swift;Zig
37655,Bash/Shell (all shells);C#;Java;JavaScript;Lua;TypeScript;Visual Basic (.Net)
37656,C#;JavaScript;SQL;TypeScript
37657,Bash/Shell (all shells);Java;JavaScript;PowerShell;Scala;SQL;TypeScript
37658,Assembly;Bash/Shell (all shells);C;C++;HTML/CSS;Java;Python
37659,C#;JavaScript
37660,HTML/CSS;JavaScript;SQL
37661,Bash/Shell (all shells);Python
37662,Bash/Shell (all shells);C;C#;C++;Dart;HTML/CSS;Java;PowerShell;Python;SQL;Visual Basic (.Net)
37663,Bash/Shell (all shells);HTML/CSS;JavaScript;Lua;Python;Solidity;SQL
37664,JavaScript;TypeScript
37665,C;Haskell;Rust
37666,Bash/Shell (all shells);JavaScript;Python;Rust;SQL
37667,Python
37668,Java;Kotlin
37669,Java;Python;R;SQL
37670,Java;SQL
37671,HTML/CSS;JavaScript
37672,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;Python;Rust;TypeScript
37673,HTML/CSS;JavaScript
37674,HTML/CSS;JavaScript;Python;TypeScript
37675,Elixir;Python;SQL
37676,C;C++;Groovy;Java;Objective-C;Zig
37677,Bash/Shell (all shells);Lua;Python;Rust
37678,HTML/CSS;Java;JavaScript;Kotlin;PHP;PowerShell;Python;R;SQL;TypeScript
37679,HTML/CSS;Java;JavaScript;PHP
37680,Bash/Shell (all shells);C#;HTML/CSS;JavaScript;Lua;PHP;Python;Rust;SQL
37681,Bash/Shell (all shells);Java;Python;Scala
37682,Java;Python
37683,Bash/Shell (all shells);C;C#;C++;Dart;HTML/CSS;Java;JavaScript;Lua;PHP;PowerShell;Python;SQL;Visual Basic (.Net)
37684,C#;F#;HTML/CSS;JavaScript;PHP;PowerShell;SQL;TypeScript
37685,HTML/CSS;JavaScript;Python;SQL;TypeScript
37686,C#;Java;JavaScript;Kotlin;Lua;SQL
37687,Bash/Shell (all shells);C++;Go;Lua;Python;Rust
37688,C++;PowerShell
37689,HTML/CSS;Lua;Python;R
37690,Bash/Shell (all shells);C++;Go;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript
37691,HTML/CSS;JavaScript;PHP;TypeScript
37692,PHP
37693,Bash/Shell (all shells);Clojure;HTML/CSS;JavaScript
37694,Assembly;Bash/Shell (all shells);C;C++;Fortran;R;SQL
37695,HTML/CSS;Java;JavaScript;SQL;TypeScript
37696,C#;HTML/CSS;JavaScript
37697,Bash/Shell (all shells);Go;JavaScript;PHP;Ruby;Rust;SQL;TypeScript
37698,C#;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
37699,HTML/CSS;JavaScript;Lua;Python
37700,HTML/CSS;JavaScript;SQL;TypeScript
37701,Bash/Shell (all shells);C#;Go;Java;JavaScript;Ruby;SQL;TypeScript
37702,C#;C++;HTML/CSS;JavaScript;Python;TypeScript
37703,C#;HTML/CSS;JavaScript;Solidity;SQL;TypeScript
37704,Bash/Shell (all shells);HTML/CSS;JavaScript;Kotlin;PHP;PowerShell;SQL;TypeScript
37705,Bash/Shell (all shells);Go;HTML/CSS;JavaScript;Python;SQL;TypeScript
37706,Bash/Shell (all shells);C#;JavaScript;Python;Rust;SQL;TypeScript
37707,PHP;SQL
37708,HTML/CSS;Java;JavaScript;PowerShell;Python;VBA
37709,HTML/CSS;Java;Python;SQL
37710,Bash/Shell (all shells);C#;GDScript;JavaScript
37711,C++;Dart;HTML/CSS;JavaScript;Python;SQL;TypeScript
37712,Assembly;Bash/Shell (all shells);C;C++;JavaScript;PHP;Python;SQL;TypeScript
37713,Assembly;Bash/Shell (all shells);C;C++;Go;HTML/CSS;Java;JavaScript;Kotlin;Python;Rust
37714,C++
37715,HTML/CSS;JavaScript
37716,C#
37717,Dart;HTML/CSS;Java;JavaScript;MicroPython;Python;Rust;SQL;TypeScript
37718,C#;GDScript;HTML/CSS;Java;JavaScript;Kotlin;PHP;SQL;TypeScript
37719,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;Kotlin;Python;SQL
37720,HTML/CSS;JavaScript;PHP;SQL
37721,Bash/Shell (all shells);C++;Dart;Go;Groovy;HTML/CSS;JavaScript;Kotlin;Python;Rust;SQL;TypeScript
37722,Go;HTML/CSS;JavaScript;TypeScript
37723,C++;Python;Rust;TypeScript
37724,Kotlin
37725,Bash/Shell (all shells);C;C++;HTML/CSS;Java;JavaScript;Kotlin;Python;Rust
37726,JavaScript;Python;TypeScript
37727,C#;HTML/CSS;Kotlin;Lua;PowerShell;Python;Solidity;TypeScript
37728,HTML/CSS;JavaScript
37729,Go;HTML/CSS;JavaScript;Kotlin;PHP;Python;Rust;Solidity;SQL;TypeScript
37730,C;Fortran;Julia;MATLAB;Python
37731,C;C#;C++;HTML/CSS;Java;JavaScript;Python;R;Scala;SQL
37732,C#;HTML/CSS;JavaScript;TypeScript
37733,Bash/Shell (all shells);C;C++;Python
37734,Bash/Shell (all shells);Java;Kotlin;Python
37735,Bash/Shell (all shells);HTML/CSS;JavaScript;Lua;Python;TypeScript
37736,JavaScript;PHP;SQL;TypeScript
37737,Bash/Shell (all shells);C;C++;HTML/CSS;JavaScript;PHP;Python;TypeScript
37738,HTML/CSS;JavaScript;PHP;SQL
37739,HTML/CSS;JavaScript;PHP
37740,C;C++;Dart;Groovy;Java;JavaScript;Kotlin;MATLAB;PHP;Python
37741,HTML/CSS;JavaScript;PowerShell;SQL;TypeScript
37742,C#;HTML/CSS;Java;Kotlin;Python;Rust;SQL
37743,HTML/CSS;JavaScript;Python;SQL;TypeScript
37744,C;C#;C++;HTML/CSS;Java;JavaScript;Python
37745,Apex;HTML/CSS;JavaScript;PowerShell;SQL
37746,HTML/CSS;TypeScript
37747,NA
37748,HTML/CSS;JavaScript;PHP;Python
37749,C#;Rust;SQL
37750,Bash/Shell (all shells);JavaScript;Lua;Python
37751,C;C++;Python
37752,Bash/Shell (all shells);C++;Swift
37753,Lua;Python
37754,C++;Dart;HTML/CSS;Java;JavaScript;Kotlin;Lua;MATLAB;PHP;PowerShell;Python;Ruby;SQL;TypeScript
37755,C#;GDScript;Go;HTML/CSS;JavaScript;TypeScript
37756,Python;SQL
37757,Bash/Shell (all shells);Lua;Python;R;SQL
37758,Java;SQL
37759,Apex;Bash/Shell (all shells);SQL
37760,JavaScript;Kotlin;TypeScript
37761,HTML/CSS;JavaScript;PHP;SQL
37762,Bash/Shell (all shells);C#;C++;HTML/CSS;JavaScript;Lua;PHP;Python;SQL
37763,JavaScript
37764,Bash/Shell (all shells);C;Fortran;Julia;Lua
37765,C++;Java;JavaScript;Kotlin;SQL
37766,Elixir;Python
37767,JavaScript
37768,C#;JavaScript;TypeScript
37769,Bash/Shell (all shells);C;C++;HTML/CSS;Java;JavaScript;PowerShell;Python;TypeScript
37770,Python
37771,Java;JavaScript;Kotlin;Objective-C;Swift;TypeScript
37772,C#;JavaScript;SQL
37773,C
37774,Bash/Shell (all shells);C;C++;Lua;PowerShell;Rust;Zig
37775,Bash/Shell (all shells);C#;GDScript;HTML/CSS;JavaScript;PowerShell;TypeScript
37776,Dart;Java
37777,Assembly;Bash/Shell (all shells);C#;Go;HTML/CSS;JavaScript;Lua;Python;Rust;SQL;TypeScript
37778,HTML/CSS;JavaScript;TypeScript
37779,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;PHP;Python;Ruby;SQL;TypeScript
37780,C;Lua
37781,Bash/Shell (all shells);Go;HTML/CSS;JavaScript;Perl;PHP;SQL;TypeScript
37782,Bash/Shell (all shells);MicroPython;PowerShell;Python;SQL
37783,C#;HTML/CSS;Java;JavaScript;SQL;Visual Basic (.Net)
37784,Assembly;Bash/Shell (all shells);C;C++;Go;Lua;Python;Rust
37785,HTML/CSS;JavaScript;Perl;PowerShell;SQL
37786,HTML/CSS;JavaScript;TypeScript
37787,HTML/CSS;JavaScript;PHP;Python;TypeScript
37788,Ruby;Swift
37789,Bash/Shell (all shells);C#;Go;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript
37790,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;PowerShell;Python;SQL;TypeScript
37791,Java;Kotlin;Python
37792,Bash/Shell (all shells);Delphi;Groovy;Java;JavaScript;PHP;PowerShell;SQL;TypeScript;VBA
37793,Assembly;C;C#;C++;HTML/CSS;Java;JavaScript;MATLAB;SQL;TypeScript
37794,C++;HTML/CSS;Java;JavaScript;PHP;SQL
37795,C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript
37796,SQL
37797,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;Kotlin;PowerShell;Python;TypeScript
37798,Swift
37799,Bash/Shell (all shells);Dart;HTML/CSS;JavaScript;Lua;Python;SQL
37800,Bash/Shell (all shells);C;C#;Dart
37801,Python
37802,Bash/Shell (all shells);Python;SQL
37803,C;HTML/CSS;Java;JavaScript;PHP;SQL
37804,JavaScript;TypeScript
37805,Bash/Shell (all shells);Go;Python
37806,HTML/CSS;JavaScript;Python;SQL;VBA
37807,C#;Java;Python;Visual Basic (.Net)
37808,Go;HTML/CSS;JavaScript;SQL;TypeScript
37809,Python
37810,C#;HTML/CSS;JavaScript;PHP;PowerShell;SQL;TypeScript
37811,HTML/CSS;Java
37812,C#;JavaScript;Lua;Python;SQL;TypeScript
37813,C++;HTML/CSS;JavaScript;Python
37814,C;C++;HTML/CSS;Java;Python
37815,C;C#;HTML/CSS;PowerShell;TypeScript
37816,Go;HTML/CSS;JavaScript;PHP
37817,HTML/CSS;Java;JavaScript;PHP;PowerShell;Python;SQL;TypeScript
37818,Go;HTML/CSS;JavaScript;SQL;TypeScript
37819,Java;Rust
37820,Assembly;Bash/Shell (all shells);C;C#;C++;HTML/CSS;Java;JavaScript;PHP;R;Rust;SQL;TypeScript
37821,HTML/CSS;JavaScript;TypeScript
37822,C;HTML/CSS;Java
37823,C;C#;C++;Go;HTML/CSS;Java;JavaScript;MATLAB;PHP;Python;SQL
37824,C;Go;HTML/CSS;Lisp;SQL;TypeScript
37825,Go;Java;Kotlin;Python;SQL
37826,Haskell;HTML/CSS;JavaScript;Lua;Objective-C;PHP;Python;Ruby;SQL;Swift
37827,Groovy;Python
37828,Ruby;SQL
37829,Dart;Swift
37830,C#;C++;Go;Lisp;Python
37831,HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
37832,Bash/Shell (all shells);C;C#;C++;Go
37833,Bash/Shell (all shells);HTML/CSS;JavaScript;Lua;Rust;SQL
37834,HTML/CSS;JavaScript;Python
37835,HTML/CSS;Java;JavaScript
37836,C;C++;HTML/CSS;Java;JavaScript;Lua;PHP;R;SQL
37837,HTML/CSS;Java;JavaScript;PowerShell;Python
37838,HTML/CSS;JavaScript;PHP;SQL;TypeScript
37839,C;C#;C++;Go;HTML/CSS;JavaScript;Lua;Python;Rust;SQL;TypeScript
37840,HTML/CSS;Java;SQL
37841,Bash/Shell (all shells);C;C++
37842,NA
37843,Python
37844,HTML/CSS;JavaScript;TypeScript
37845,C#;Java;PowerShell;Python
37846,HTML/CSS;JavaScript;Lua;PowerShell;TypeScript
37847,HTML/CSS;JavaScript;Python;SQL
37848,Bash/Shell (all shells);C;C++;HTML/CSS;Java;JavaScript;Lua;MATLAB;Python
37849,JavaScript;Python
37850,C#;C++;HTML/CSS;JavaScript;PHP;Python;SQL
37851,Java
37852,Go;Groovy;HTML/CSS;Java;JavaScript;Perl;SQL
37853,C#;Go;HTML/CSS;Java;JavaScript;Lua;PowerShell;Rust;TypeScript
37854,Apex;C#;HTML/CSS;JavaScript;SQL
37855,Rust;TypeScript
37856,Bash/Shell (all shells);HTML/CSS;JavaScript;Kotlin;Python;Ruby;Swift;TypeScript
37857,C;C#;C++;Go;HTML/CSS;Java;Python;SQL;VBA;Visual Basic (.Net)
37858,Bash/Shell (all shells);JavaScript;Python;SQL;TypeScript
37859,C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript
37860,JavaScript;SQL
37861,C;C++;Dart;Java;Kotlin;Objective-C;SQL;Swift
37862,Bash/Shell (all shells);Groovy;Lua;PowerShell;Python;Rust;SQL;TypeScript;Visual Basic (.Net)
37863,Swift
37864,C;C#;C++;Haskell;HTML/CSS;Java;Lua;PHP;Python
37865,Assembly;C;C++;Dart;Groovy;Haskell;HTML/CSS;Java;Julia;PHP;Prolog;Python;SQL;TypeScript
37866,Dart;HTML/CSS;JavaScript;PHP;SQL;TypeScript
37867,Python;SQL
37868,HTML/CSS;Java;JavaScript;Kotlin;Python;SQL
37869,JavaScript;Python;SQL;TypeScript
37870,C#;C++;HTML/CSS;JavaScript;SQL;Visual Basic (.Net)
37871,C#;C++;HTML/CSS;JavaScript;Kotlin;Python;SQL;TypeScript
37872,NA
37873,Bash/Shell (all shells);Go;Lua;Python;Ruby
37874,Go;HTML/CSS;Java;JavaScript;Python;Scala;SQL
37875,HTML/CSS;JavaScript;PHP;SQL
37876,Go;JavaScript;TypeScript
37877,HTML/CSS;JavaScript;PHP;SQL
37878,JavaScript;Python
37879,C#;HTML/CSS;JavaScript;PHP
37880,Bash/Shell (all shells);C;C++;Java;JavaScript;PowerShell;Python
37881,Bash/Shell (all shells);C;PowerShell;Python;Rust
37882,HTML/CSS;JavaScript
37883,C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript
37884,C;HTML/CSS;JavaScript
37885,Bash/Shell (all shells);C#;C++;Groovy;HTML/CSS;Java;Kotlin;SQL;Swift;TypeScript
37886,HTML/CSS;JavaScript;SQL
37887,HTML/CSS;JavaScript;PHP;Python;SQL
37888,Java;JavaScript;Kotlin;PHP;Python;TypeScript
37889,C;C++;Java;JavaScript;PHP;Python
37890,Dart;Go;HTML/CSS;Java;JavaScript;PHP
37891,Java
37892,C++;JavaScript;Python;SQL
37893,HTML/CSS;JavaScript
37894,Java;JavaScript;SQL;TypeScript
37895,Bash/Shell (all shells);C++;HTML/CSS;JavaScript
37896,Bash/Shell (all shells);HTML/CSS;Java;Python;SQL;TypeScript
37897,Bash/Shell (all shells);C;Elixir;Go;Groovy;HTML/CSS;Java;JavaScript;R;Rust;Scala
37898,Ada;Apex;HTML/CSS;JavaScript;SQL
37899,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript
37900,JavaScript;TypeScript
37901,C++;Go;HTML/CSS;JavaScript;Lua;Python;Rust
37902,Java
37903,HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
37904,C;C++;HTML/CSS;JavaScript;MicroPython;PowerShell;Python;R
37905,Bash/Shell (all shells);C#;HTML/CSS;JavaScript;PowerShell;SQL;VBA
37906,Bash/Shell (all shells);Clojure;Groovy;HTML/CSS;Java;JavaScript;Lisp;SQL
37907,C;C++;HTML/CSS;JavaScript;MATLAB;Python;TypeScript
37908,C;C#;HTML/CSS;Java;JavaScript;Lua;MATLAB;Rust
37909,HTML/CSS;SQL
37910,Python;TypeScript
37911,C++
37912,Bash/Shell (all shells);C;C#;HTML/CSS;Java;JavaScript;Kotlin;PHP;Python;Rust;SQL
37913,Bash/Shell (all shells);Go;HTML/CSS;JavaScript;Lisp;Lua;SQL;TypeScript
37914,Bash/Shell (all shells);Python;SQL
37915,Python;SQL
37916,HTML/CSS;Java;JavaScript;TypeScript
37917,Go;Groovy;Java;JavaScript;PHP;Python;SQL;TypeScript
37918,HTML/CSS;JavaScript;Julia;TypeScript
37919,Bash/Shell (all shells);HTML/CSS;JavaScript;Lua;PowerShell;Python
37920,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;Kotlin;Lua;SQL;TypeScript
37921,GDScript;HTML/CSS;JavaScript;Python
37922,Python
37923,C#;HTML/CSS;JavaScript;SQL;TypeScript
37924,Go;Rust;TypeScript
37925,HTML/CSS;JavaScript;Python
37926,C;C++;Java;JavaScript;MicroPython;Python;TypeScript
37927,HTML/CSS;JavaScript;Python;Ruby;SQL;TypeScript
37928,Java
37929,MATLAB;Python;R;VBA
37930,Bash/Shell (all shells);C#;HTML/CSS;JavaScript;Python;Rust;TypeScript
